6-29-2024 15:41:07-log: Cannot access game frame or container.
6-29-2024 15:41:08-debug: asset-db:require-engine-code (1394ms)
6-29-2024 15:41:08-log: Cocos Creator v3.8.0
6-29-2024 15:41:08-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:19.90MB, end 87.90MB, increase: 68.00MB
6-29-2024 15:41:08-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.61MB, end 91.19MB, increase: 2.58MB
6-29-2024 15:41:08-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:91.23MB, end 94.81MB, increase: 3.58MB
6-29-2024 15:41:08-debug: [Assets Memory track]: asset-db-plugin-enable: project start:91.40MB, end 94.81MB, increase: 3.41MB
6-29-2024 15:41:08-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.91MB, end 94.82MB, increase: 6.91MB
6-29-2024 15:41:08-debug: asset-db:worker-init: initPlugin (337ms)
6-29-2024 15:41:08-debug: [Assets Memory track]: asset-db:worker-init start:19.89MB, end 94.87MB, increase: 74.98MB
6-29-2024 15:41:08-debug: Run asset db hook programming:beforePreStart ...
6-29-2024 15:41:08-debug: Run asset db hook programming:beforePreStart success!
6-29-2024 15:41:08-debug: Run asset db hook engine-extends:beforePreStart ...
6-29-2024 15:41:08-debug: Run asset db hook engine-extends:beforePreStart success!
6-29-2024 15:41:09-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.0\resources\resources\3d\engine\editor\assets\chunksbackground: #aaff85; color: #000;color: #000;
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
6-29-2024 15:42:44-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
6-29-2024 15:42:44-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
6-29-2024 15:42:44-debug: D:\ShodoUwu\ShodoUwu\temp\programming\packer-driver\targets\editor\chunks\48\48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js resolved to D:\ShodoUwu\ShodoUwu\temp\programming\packer-driver\targets\editor\chunks\48\48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js is not in module cache!
6-29-2024 15:42:44-debug: [[Executor]] Module "pack:///chunks/48/48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js" loaded.
6-29-2024 15:42:44-debug: D:\ShodoUwu\ShodoUwu\temp\programming\packer-driver\targets\editor\chunks\1f\1feb0183e1ee4ce1428ca0c6a426a91db556c845.js resolved to D:\ShodoUwu\ShodoUwu\temp\programming\packer-driver\targets\editor\chunks\1f\1feb0183e1ee4ce1428ca0c6a426a91db556c845.js is not in module cache!
6-29-2024 15:42:44-debug: [[Executor]] Register DebugViewRuntimeControl
6-29-2024 15:42:44-debug: [[Executor]] Module "pack:///chunks/48/48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js" loaded.
6-29-2024 15:42:44-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
6-29-2024 15:42:44-debug: Query asset bundle start0%
6-29-2024 15:42:44-debug: // ---- build task Query asset bundle ----
6-29-2024 15:42:44-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
6-29-2024 15:42:44-debug: // ---- build task Query asset bundle ---- (9ms)
6-29-2024 15:42:44-debug: run build task Query asset bundle success in 9 ms √5%
6-29-2024 15:42:44-debug: Query asset bundle start5%
6-29-2024 15:42:44-debug: [Build Memory track]: Query asset bundle start:237.17MB, end 236.90MB, increase: -284.60KB
6-29-2024 15:42:44-debug: // ---- build task Query asset bundle ----
6-29-2024 15:42:44-debug: run build task Query asset bundle success in 0 ms √10%
6-29-2024 15:42:44-debug: [Build Memory track]: Query asset bundle start:236.91MB, end 236.92MB, increase: 11.44KB
6-29-2024 15:42:44-debug: Sort some build options to settings.json start10%
6-29-2024 15:42:44-debug: // ---- build task Sort some build options to settings.json ----
6-29-2024 15:42:44-debug: run build task Sort some build options to settings.json success in 0 ms √12%
6-29-2024 15:42:44-debug: Fill script data to settings start12%
6-29-2024 15:42:44-debug: [Build Memory track]: Sort some build options to settings.json start:236.95MB, end 236.97MB, increase: 13.46KB
6-29-2024 15:42:44-debug: // ---- build task Fill script data to settings ----
6-29-2024 15:42:44-debug: run build task Fill script data to settings success in 0 ms √13%
6-29-2024 15:42:44-debug: [Build Memory track]: Fill script data to settings start:236.98MB, end 236.99MB, increase: 10.50KB
6-29-2024 15:42:44-debug: Sort some build options to settings.json start13%
6-29-2024 15:42:44-debug: // ---- build task Sort some build options to settings.json ----
6-29-2024 15:42:44-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
6-29-2024 15:42:44-debug: [Build Memory track]: Sort some build options to settings.json start:237.00MB, end 237.08MB, increase: 85.76KB
6-29-2024 15:42:44-debug: run build task Sort some build options to settings.json success in 2 ms √15%
6-29-2024 15:42:49-debug: refresh db internal success
6-29-2024 15:42:49-debug: refresh db assets success
6-29-2024 15:42:49-debug: Run asset db hook engine-extends:afterRefresh ...
6-29-2024 15:42:49-debug: Run asset db hook engine-extends:afterRefresh success!
6-29-2024 15:42:49-debug: asset-db:refresh-all-database (67ms)
6-29-2024 15:42:49-debug: asset-db:worker-effect-data-processing (1ms)
6-29-2024 15:42:49-debug: asset-db-hook-engine-extends-afterRefresh (3ms)
6-29-2024 15:43:03-debug: Query all assets info in project
6-29-2024 15:43:03-debug: init custom config: keepNodeUuid: false, useCache: true
6-29-2024 15:43:03-debug:   Number of all scenes: 0
6-29-2024 15:43:03-debug:   Number of other assets: 319
6-29-2024 15:43:03-debug:   Number of all scripts: 1
6-29-2024 15:43:03-debug: reload all scripts.
6-29-2024 15:43:03-debug: Incremental keys: 
6-29-2024 15:43:03-debug: Set detail map pack:///resolution-detail-map.json: {}
6-29-2024 15:43:03-debug: Unregister DebugViewRuntimeControl
6-29-2024 15:43:03-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
6-29-2024 15:43:03-debug: Invalidating 'pack:///chunks/48/48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js'
6-29-2024 15:43:03-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
6-29-2024 15:43:03-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
6-29-2024 15:43:03-debug: [[Executor]] Module "pack:///chunks/48/48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js" loaded.
6-29-2024 15:43:03-debug: [[Executor]] Register DebugViewRuntimeControl
6-29-2024 15:43:03-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
6-29-2024 15:43:03-debug: [[Executor]] Module "pack:///chunks/48/48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js" loaded.
6-29-2024 15:43:03-debug: Query asset bundle start0%
6-29-2024 15:43:03-debug: // ---- build task Query asset bundle ----
6-29-2024 15:43:03-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
6-29-2024 15:43:03-debug: run build task Query asset bundle success in 12 ms √5%
6-29-2024 15:43:03-debug: // ---- build task Query asset bundle ---- (12ms)
6-29-2024 15:43:03-debug: [Build Memory track]: Query asset bundle start:239.34MB, end 239.70MB, increase: 377.95KB
6-29-2024 15:43:03-debug: Query asset bundle start5%
6-29-2024 15:43:03-debug: // ---- build task Query asset bundle ----
6-29-2024 15:43:03-debug: // ---- build task Query asset bundle ---- (1ms)
6-29-2024 15:43:03-debug: run build task Query asset bundle success in 1 ms √10%
6-29-2024 15:43:03-debug: [Build Memory track]: Query asset bundle start:239.72MB, end 239.73MB, increase: 15.28KB
6-29-2024 15:43:03-debug: Sort some build options to settings.json start10%
6-29-2024 15:43:03-debug: // ---- build task Sort some build options to settings.json ----
6-29-2024 15:43:03-debug: run build task Sort some build options to settings.json success in 0 ms √12%
6-29-2024 15:43:03-debug: [Build Memory track]: Sort some build options to settings.json start:239.74MB, end 239.76MB, increase: 12.46KB
6-29-2024 15:43:03-debug: Fill script data to settings start12%
6-29-2024 15:43:03-debug: // ---- build task Fill script data to settings ----
6-29-2024 15:43:03-debug: // ---- build task Fill script data to settings ---- (1ms)
6-29-2024 15:43:03-debug: run build task Fill script data to settings success in 1 ms √13%
6-29-2024 15:43:03-debug: [Build Memory track]: Fill script data to settings start:239.77MB, end 239.78MB, increase: 14.82KB
6-29-2024 15:43:03-debug: // ---- build task Sort some build options to settings.json ----
6-29-2024 15:43:03-debug: Sort some build options to settings.json start13%
6-29-2024 15:43:03-debug: // ---- build task Sort some build options to settings.json ---- (4ms)
6-29-2024 15:43:03-debug: [Build Memory track]: Sort some build options to settings.json start:239.79MB, end 239.86MB, increase: 63.59KB
6-29-2024 15:43:03-debug: run build task Sort some build options to settings.json success in 4 ms √15%
6-29-2024 15:43:23-debug: refresh db internal success
6-29-2024 15:43:23-debug: refresh db assets success
6-29-2024 15:43:23-debug: Run asset db hook engine-extends:afterRefresh ...
6-29-2024 15:43:23-debug: Run asset db hook engine-extends:afterRefresh success!
6-29-2024 15:43:23-debug: asset-db:refresh-all-database (94ms)
6-29-2024 15:43:23-debug: asset-db:worker-effect-data-processing (30ms)
6-29-2024 15:43:23-debug: asset-db-hook-engine-extends-afterRefresh (33ms)
6-29-2024 15:44:03-debug: Query all assets info in project
6-29-2024 15:44:03-debug: init custom config: keepNodeUuid: false, useCache: true
6-29-2024 15:44:03-debug:   Number of all scenes: 0
6-29-2024 15:44:03-debug:   Number of all scripts: 1
6-29-2024 15:44:03-debug:   Number of other assets: 319
6-29-2024 15:44:03-debug: reload all scripts.
6-29-2024 15:44:03-debug: Incremental keys: 
6-29-2024 15:44:03-debug: Set detail map pack:///resolution-detail-map.json: {}
6-29-2024 15:44:03-debug: Unregister DebugViewRuntimeControl
6-29-2024 15:44:03-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
6-29-2024 15:44:03-debug: Invalidating 'pack:///chunks/48/48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js'
6-29-2024 15:44:03-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
6-29-2024 15:44:03-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
6-29-2024 15:44:03-debug: [[Executor]] Module "pack:///chunks/48/48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js" loaded.
6-29-2024 15:44:03-debug: [[Executor]] Register DebugViewRuntimeControl
6-29-2024 15:44:03-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
6-29-2024 15:44:03-debug: [[Executor]] Module "pack:///chunks/48/48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js" loaded.
6-29-2024 15:44:03-debug: Query asset bundle start0%
6-29-2024 15:44:03-debug: // ---- build task Query asset bundle ----
6-29-2024 15:44:03-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
6-29-2024 15:44:03-debug: // ---- build task Query asset bundle ---- (13ms)
6-29-2024 15:44:03-debug: run build task Query asset bundle success in 13 ms √5%
6-29-2024 15:44:03-debug: [Build Memory track]: Query asset bundle start:241.86MB, end 242.24MB, increase: 388.93KB
6-29-2024 15:44:03-debug: Query asset bundle start5%
6-29-2024 15:44:03-debug: // ---- build task Query asset bundle ----
6-29-2024 15:44:03-debug: // ---- build task Query asset bundle ---- (1ms)
6-29-2024 15:44:03-debug: run build task Query asset bundle success in 1 ms √10%
6-29-2024 15:44:03-debug: [Build Memory track]: Query asset bundle start:242.25MB, end 242.27MB, increase: 15.30KB
6-29-2024 15:44:03-debug: // ---- build task Sort some build options to settings.json ----
6-29-2024 15:44:03-debug: Sort some build options to settings.json start10%
6-29-2024 15:44:03-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
6-29-2024 15:44:03-debug: run build task Sort some build options to settings.json success in 1 ms √12%
6-29-2024 15:44:03-debug: [Build Memory track]: Sort some build options to settings.json start:242.28MB, end 242.30MB, increase: 16.91KB
6-29-2024 15:44:03-debug: Fill script data to settings start12%
6-29-2024 15:44:03-debug: // ---- build task Fill script data to settings ----
6-29-2024 15:44:03-debug: // ---- build task Fill script data to settings ---- (1ms)
6-29-2024 15:44:03-debug: run build task Fill script data to settings success in 1 ms √13%
6-29-2024 15:44:03-debug: [Build Memory track]: Fill script data to settings start:242.31MB, end 242.33MB, increase: 15.86KB
6-29-2024 15:44:03-debug: Sort some build options to settings.json start13%
6-29-2024 15:44:03-debug: // ---- build task Sort some build options to settings.json ----
6-29-2024 15:44:03-debug: // ---- build task Sort some build options to settings.json ---- (7ms)
6-29-2024 15:44:03-debug: run build task Sort some build options to settings.json success in 7 ms √15%
6-29-2024 15:44:03-debug: [Build Memory track]: Sort some build options to settings.json start:242.34MB, end 242.40MB, increase: 64.77KB
6-29-2024 15:44:07-debug: refresh db internal success
6-29-2024 15:44:07-debug: refresh db assets success
6-29-2024 15:44:07-debug: Run asset db hook engine-extends:afterRefresh ...
6-29-2024 15:44:07-debug: Run asset db hook engine-extends:afterRefresh success!
6-29-2024 15:44:07-debug: asset-db:refresh-all-database (64ms)
6-29-2024 15:44:07-debug: asset-db:worker-effect-data-processing (1ms)
6-29-2024 15:44:07-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
6-29-2024 15:44:12-debug: Query all assets info in project
6-29-2024 15:44:12-debug: init custom config: keepNodeUuid: false, useCache: true
6-29-2024 15:44:12-debug:   Number of all scenes: 0
6-29-2024 15:44:12-debug:   Number of all scripts: 1
6-29-2024 15:44:12-debug:   Number of other assets: 319
6-29-2024 15:44:12-debug: reload all scripts.
6-29-2024 15:44:12-debug: Incremental keys: 
6-29-2024 15:44:12-debug: Set detail map pack:///resolution-detail-map.json: {}
6-29-2024 15:44:12-debug: Unregister DebugViewRuntimeControl
6-29-2024 15:44:12-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
6-29-2024 15:44:12-debug: Invalidating 'pack:///chunks/48/48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js'
6-29-2024 15:44:12-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
6-29-2024 15:44:12-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
6-29-2024 15:44:12-debug: [[Executor]] Module "pack:///chunks/48/48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js" loaded.
6-29-2024 15:44:12-debug: [[Executor]] Register DebugViewRuntimeControl
6-29-2024 15:44:12-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
6-29-2024 15:44:12-debug: [[Executor]] Module "pack:///chunks/48/48925ed89f58b0eff72f0ddf69b47c4b5e8f623a.js" loaded.
6-29-2024 15:44:12-debug: Query asset bundle start0%
6-29-2024 15:44:12-debug: // ---- build task Query asset bundle ----
6-29-2024 15:44:12-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
6-29-2024 15:44:12-debug: // ---- build task Query asset bundle ---- (7ms)
6-29-2024 15:44:12-debug: run build task Query asset bundle success in 7 ms √5%
6-29-2024 15:44:12-debug: [Build Memory track]: Query asset bundle start:244.60MB, end 244.67MB, increase: 70.05KB
6-29-2024 15:44:12-debug: Query asset bundle start5%
6-29-2024 15:44:12-debug: // ---- build task Query asset bundle ----
6-29-2024 15:44:12-debug: // ---- build task Query asset bundle ---- (1ms)
6-29-2024 15:44:12-debug: run build task Query asset bundle success in 1 ms √10%
6-29-2024 15:44:12-debug: [Build Memory track]: Query asset bundle start:244.68MB, end 244.70MB, increase: 18.05KB
6-29-2024 15:44:12-debug: Sort some build options to settings.json start10%
6-29-2024 15:44:12-debug: // ---- build task Sort some build options to settings.json ----
6-29-2024 15:44:12-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
6-29-2024 15:44:12-debug: [Build Memory track]: Sort some build options to settings.json start:244.71MB, end 244.73MB, increase: 19.77KB
6-29-2024 15:44:12-debug: run build task Sort some build options to settings.json success in 1 ms √12%
6-29-2024 15:44:12-debug: Fill script data to settings start12%
6-29-2024 15:44:12-debug: // ---- build task Fill script data to settings ----
6-29-2024 15:44:12-debug: // ---- build task Fill script data to settings ---- (1ms)
6-29-2024 15:44:12-debug: run build task Fill script data to settings success in 1 ms √13%
